File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,59,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	unsigned int offset = strlen(""@{"");",d7fe7f8bef8e0cdf29216a66c988557494f526af668ceb5bc98e2902004dc5cc
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,71,6,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	if (strlen(var_end + 1) != 0) {,5631ed4763c4c5e2e1d0df86a7bb295c8e9ccc61af430429d3d060649e0bc5e6
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,191,45,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	if (split_var->prefix && split_var->prefix[strlen(split_var->prefix) - 1] == '/'),174dfc415d606a509d16e20e6ca12e76d901deb68ff8f6810a4b393c13d22c3a
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,349,32,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	MY_TEST(retchar - testchar == strlen(""TRUE""), ""get var end for TRUE}"");",941065524ccd2de6895fc9407449dafe2c071d3f34f5637da90480fc2517a354
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,353,32,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	MY_TEST(retchar - testchar == strlen(""some_var""), ""get var end for some_var}"");",f9c4d6f0a7d538f25daf98a06ebbe558b80948c972bde587378a012f2c4fe757
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,357,32,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	MY_TEST(retchar - testchar == strlen(""some_var""), ""get var end for some_var} 2"");",052a4f7efa597b589475426a422114717570c1e1ed51d1b7e809122474f888e4
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,380,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	var_start = tst_string + strlen(prefix);,85032ce9965eee1033d7f1ff7178ba18e9cc51c6a34c45a397e65b03920b8911
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,381,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	var_end = var_start + strlen(var) + strlen(""@\{"");",6b4e36e2757b8ddf0252044dcaa332eb764931242823216b9cffa922cab67c1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,381,38,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	var_end = var_start + strlen(var) + strlen(""@\{"");",6b4e36e2757b8ddf0252044dcaa332eb764931242823216b9cffa922cab67c1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,391,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	var_end = var_start + strlen(var) + strlen(""@\{"");",6b4e36e2757b8ddf0252044dcaa332eb764931242823216b9cffa922cab67c1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,391,38,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	var_end = var_start + strlen(var) + strlen(""@\{"");",6b4e36e2757b8ddf0252044dcaa332eb764931242823216b9cffa922cab67c1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,400,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	var_start = tst_string + strlen(prefix);,85032ce9965eee1033d7f1ff7178ba18e9cc51c6a34c45a397e65b03920b8911
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,401,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	var_end = var_start + strlen(var) + strlen(""@\{"");",6b4e36e2757b8ddf0252044dcaa332eb764931242823216b9cffa922cab67c1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,401,38,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	var_end = var_start + strlen(var) + strlen(""@\{"");",6b4e36e2757b8ddf0252044dcaa332eb764931242823216b9cffa922cab67c1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,411,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	var_end = var_start + strlen(var) + strlen(""@\{"");",6b4e36e2757b8ddf0252044dcaa332eb764931242823216b9cffa922cab67c1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,411,38,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	var_end = var_start + strlen(var) + strlen(""@\{"");",6b4e36e2757b8ddf0252044dcaa332eb764931242823216b9cffa922cab67c1e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,479,28,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	tmp = strndup(tst_string, strlen(prefix) + 2);",7ee9ad3f06edc0924b23aa19f96ba67b31b3f5266e717b8f9904f25efdcf5e52
/home/capstone/Desktop/root/apparmor-2.13.3_pure/parser/parser_variable.c,515,28,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	tmp = strndup(tst_string, strlen(prefix) + 2);",7ee9ad3f06edc0924b23aa19f96ba67b31b3f5266e717b8f9904f25efdcf5e52
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat.h,21,28,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"        rc=write(fd, data, strlen(data));",b698792eccd0bb9d3fb5c458f79a2b58be8327f8db6e3de572d90081a86990b4
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat.h,23,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat.h,30,12,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","        rc=read(fd, buf, sizeof(buf));",81aacf43258e2bf02981f8cc9851cba8646d4832737ad50eaa41df9e48ab8d2b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat.h,32,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat.h,38,31,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"        if (memcmp(buf, data, strlen(data)) != 0){",589da64a38296f85e552eefb1b4917d028f42654e8b7a7563dbc59f11ec1d752
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat_wrapper.c,70,23,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	rc = write (fd, buf, strlen(buf));",06f6598ec847b803d6c4ba53bdf5e9c112d7bce99c98e3121b7fd7f8e36e43e3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat_wrapper.c,72,12,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	if (rc != strlen(buf)) {,7b98830cb6deea06ba093c2b37fdecd51c49d11c8db540f80fb010ea8d316af8
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat_wrapper.c,104,22,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,					(char *) malloc(strlen(optarg) + 1);,8432dee7da5abe0fa1569c1b1e2d037e5dfcdb3c0f1a1148c4d3b1088aa32362
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat_wrapper.c,143,3,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","		read(filedes[0], &buf, sizeof(buf));",02da271865c4247f80fe4bde7e72aab848f7463cecfd48935e295c3fdc5b0b03
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/changehat_wrapper.c,152,26,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		char * pname = malloc (strlen(argv[optind]) + 3);,cb11038fb8b9349777d65494633d42d69c360a623346839593b30e42f25d1e56
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/clone.c,49,35,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	rc = write(filedes[1], ""PASS\n"", strlen(""PASS\n""));",5ba5e17e5fda415b126aa6a5829eae0dae4444853656f6da3f396b536caeabd9
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/clone.c,100,2,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	read(filedes[0], &buf, sizeof(buf));",02da271865c4247f80fe4bde7e72aab848f7463cecfd48935e295c3fdc5b0b03
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/deleted.c,56,30,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"        rc = write(fd, data, strlen(data));",90377116010b461ce284193c83258d30b5e8f78acf40b6277f4be4e562e2343c
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/deleted.c,57,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/deleted.c,82,14,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","        rc = read(fd, buf, sizeof(buf));",afd11bc9c36cda1c6f8ac44c44eb590d540e0eeb82a22e7eb4f475bdb58b2ec1
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/deleted.c,84,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/deleted.c,106,12,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","        rc=read(fd, buf, sizeof(buf));",81aacf43258e2bf02981f8cc9851cba8646d4832737ad50eaa41df9e48ab8d2b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/deleted.c,108,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/dropprivs_wrapper.c,60,18,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	pname = malloc (strlen(argv[1]) + 3);,d53acdcb55047c36944730bcff09cfd7d734c0c983e0f7a369b5b9950aabe7d3
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/fd_inheritance.c,47,7,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	rc = read(fd, buf, BUF_LEN);",755e5cb3ca838d83438fb611fc8b5aeeacda7134590806870ff6c582306a0ff8
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/fd_inheritor.c,46,7,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	rc = read(fd, buf, BUF_LEN);",755e5cb3ca838d83438fb611fc8b5aeeacda7134590806870ff6c582306a0ff8
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/introspect.c,70,13,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		if (rc != strlen(profile) + strlen(mode) + 4) {,928a5312e19e0e838407ce1f3d5ad5665a1d252a9c3746b7d7b8c8eebf7cd74b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/introspect.c,70,31,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		if (rc != strlen(profile) + strlen(mode) + 4) {,928a5312e19e0e838407ce1f3d5ad5665a1d252a9c3746b7d7b8c8eebf7cd74b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/introspect.c,74,5,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"				strlen(profile) + strlen(mode) + 4, rc);",3309c8d5ab0d65b1e0d308791f93ba500f6b5ca31b608db12dd817170d7ed759
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/introspect.c,74,23,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"				strlen(profile) + strlen(mode) + 4, rc);",3309c8d5ab0d65b1e0d308791f93ba500f6b5ca31b608db12dd817170d7ed759
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/introspect.c,77,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	} else if (rc != strlen(profile) + 1) {,3eaa9b8b951ecb6c3927fe0bae610b0af0c37603bab1a6eea9195dc3da7c9722
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/introspect.c,81,4,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"			strlen(profile) + 1, rc);",81b31a28bf6166a25c1a5045a1949e215647ac196ec672551010482873e66f32
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/link_subset.c,205,41,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"		char *b, *buffer = malloc(MAX_PERM * (strlen(argv[2] + 2*MAX_PERM_LEN +2)));",cdaba10e10035fd4c47a43000f773e8094308ec22342b597be2087eebe89edbd
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/link_subset.c,210,18,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,		lname = malloc(strlen(argv[2]) + 2*MAX_PERM_LEN + 2);,d62c433acce8c81e4385409af6ac892bb92086b58e79d77e7058b780e3a0bde8
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/link_subset.c,221,9,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,			b += strlen(lname);,2ac86015f819b8f081d06b806914ec92a9d8e6215b29d3f46d517b2a5ec50f2e
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/link_subset.c,228,17,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	tname = malloc(strlen(argv[1]) + 2*MAX_PERM_LEN + 2);,e0607257df283fe99288570656cf5718661190ea998c8d46ad3e835710546cbe
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/link_subset.c,229,17,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	lname = malloc(strlen(argv[2]) + 2*MAX_PERM_LEN + 2);,d62c433acce8c81e4385409af6ac892bb92086b58e79d77e7058b780e3a0bde8
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/mmap.c,79,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	(void)memcpy(mptr, data, strlen(data));",356c6ca6ad65b6bbdfcb9bb0dbc9bc7ac8de85758c73522039d005e3370e32e7
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/mmap.c,81,18,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	if (msync(mptr, strlen(data), MS_SYNC) == -1){",25283da26d98f5f38fe1a28867c937ebc2f241a368f43efe1244c2353c2e7fac
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/mmap.c,89,5,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","	rc=read(fd, buf, strlen(data));",8ce0af3c163e0da47dd3eda1b9b5c80e77862dae51ab5aa388cd266675a37e69
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/mmap.c,89,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	rc=read(fd, buf, strlen(data));",8ce0af3c163e0da47dd3eda1b9b5c80e77862dae51ab5aa388cd266675a37e69
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/mmap.c,91,12,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/mmap.c,97,24,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	if (memcmp(buf, mptr, strlen(data)) != 0){",9cb93d29006ecd4ab69c971c83653ed88f4c9125f3a608f0c84ff477f573de43
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/named_pipe.c,29,12,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","        rc=read(fd, buf, sizeof(buf));",81aacf43258e2bf02981f8cc9851cba8646d4832737ad50eaa41df9e48ab8d2b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/named_pipe.c,31,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/named_pipe.c,37,31,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"        if (memcmp(buf, data, strlen(data)) != 0){",589da64a38296f85e552eefb1b4917d028f42654e8b7a7563dbc59f11ec1d752
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/named_pipe.c,52,28,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"        rc=write(fd, data, strlen(data));",b698792eccd0bb9d3fb5c458f79a2b58be8327f8db6e3de572d90081a86990b4
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/named_pipe.c,54,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/netdomain/test_multi_send.c,74,28,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	if (sendto(sock, message, strlen(message), 0, (struct sockaddr *) &remote, sizeof(remote)) <= 0)",fe8e753a56ec1de0d7b51ede377b8dccc674aad850be9a813fbacf47c4bde41a
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/netdomain/test_multi_send.c,115,33,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"        if (send(sock, message, strlen(message), 0) <= 0)",aafb261b9e7021bd37ef137a2a55f6fa147751606977080a26b4dc894b2fe34d
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pipe.c,34,12,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","        rc=read(fd, buf, sizeof(buf));",81aacf43258e2bf02981f8cc9851cba8646d4832737ad50eaa41df9e48ab8d2b
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pipe.c,36,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pipe.c,42,31,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"        if (memcmp(buf, data, strlen(data)) != 0){",589da64a38296f85e552eefb1b4917d028f42654e8b7a7563dbc59f11ec1d752
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pipe.c,57,28,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"        rc=write(fd, data, strlen(data));",b698792eccd0bb9d3fb5c458f79a2b58be8327f8db6e3de572d90081a86990b4
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pipe.c,59,19,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,        if (rc != strlen(data)){,3cc681facc636440c6be5a3a4dbb0d2e16c4d918a87db9ffbbc3052a68638ea5
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,32,17,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	char in_buffer[strlen(bugger) +1];,ad7f0211e35de72dc747b989df80db5b8017bb24240e6aa6057df0115e4e598c
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,60,27,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	ret = pwrite(fd, bugger, strlen(bugger), 0);",6d2cb2136777f872be3ce292ebc542e5b666373ff426940005b20194b3854bcd
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,68,20,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	} else if (ret != strlen(bugger)) {,77721884b9bb9ff2c471a4ff3337c28ee399b094db77a2617f23d10cbb7c5b93
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,70,9,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"			ret, strlen(bugger));",a2f8b5dce5244e18ee808e39c5a22c3a353a3e7c2e194517a3631fcb0b8c853c
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,75,29,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	ret = pread(fd, in_buffer, strlen(bugger), 0);",e216d6573c60c3d44603a96736ba3ed199ed642874b9cb6781873ba2e3800edf
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,80,21,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,	}  else if (ret != strlen(bugger)) {,7ac0988c58e4f9cd2b64fca8280134a696edd676b12033b7ae6725bdb91f6f93
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,82,9,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"			ret, strlen(bugger));",a2f8b5dce5244e18ee808e39c5a22c3a353a3e7c2e194517a3631fcb0b8c853c
/home/capstone/Desktop/root/apparmor-2.13.3_pure/tests/regression/apparmor/pwrite.c,84,39,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126),,,CWE-126,"	} else if (memcmp(bugger, in_buffer, strlen(bugger)) != 0) {",57d2b076464629177af98c5dafec6c1c57ddf3412fcdf8cc7e06046d0247e0d6
